date,open,high,low,close,adjusted_close,volume
2022-08-25,25.7,26.45,25.7,26.45,13.97,2176200
2022-08-24,26.0,26.1,25.7,25.9,13.68,1560000
2022-08-23,25.45,25.75,25.05,25.7,13.58,2488600
2022-08-22,26.15,26.15,25.45,25.45,13.44,2751700
2022-08-19,26.4,26.7,26.25,26.25,13.87,3826300
2022-08-18,26.85,26.9,26.5,26.8,14.16,5013300
2022-08-17,26.35,26.8,26.35,26.75,14.13,4696900
2022-08-16,26.3,26.4,26.0,26.35,13.92,2330800
2022-08-15,25.6,26.3,25.45,26.3,13.89,4823100
2022-08-12,25.4,25.45,25.25,25.4,13.42,1486600
2022-08-11,25.3,25.6,25.25,25.3,13.36,4795700
2022-08-10,25.15,25.2,24.9,25.05,13.23,1973800
2022-08-09,25.0,25.2,24.9,25.15,13.29,3084200
2022-08-08,24.9,25.1,24.7,25.0,13.21,2331400
2022-08-05,24.8,24.8,24.5,24.7,13.05,1668400
2022-08-04,25.0,25.35,24.7,24.9,13.15,2244800
2022-08-03,24.8,24.9,24.6,24.85,13.13,1828300
2022-08-02,24.6,25.05,24.6,24.85,13.13,2238100
2022-08-01,24.2,24.8,24.2,24.7,13.05,2445900
2022-07-29,24.65,24.65,24.15,24.15,12.76,1777600
2022-07-28,24.15,24.5,23.95,24.4,12.89,2767900
2022-07-27,23.6,23.9,23.45,23.9,12.63,692700
2022-07-26,23.6,23.75,23.5,23.6,12.47,823200
2022-07-25,23.55,23.8,23.55,23.6,12.47,793000
2022-07-22,24.05,24.2,23.8,23.8,12.57,1149300
2022-07-21,24.0,24.4,24.0,24.05,12.7,2225400
2022-07-20,23.8,23.95,23.65,23.85,12.6,1318300
2022-07-19,23.5,23.55,23.25,23.4,12.36,848900
2022-07-18,23.95,23.95,23.5,23.5,12.41,787300
2022-07-15,23.7,23.95,23.55,23.6,12.47,1566300
2022-07-14,23.7,23.75,23.25,23.7,12.52,1603600
2022-07-13,23.5,24.0,23.4,23.7,12.52,1282900
2022-07-12,23.0,23.5,23.0,23.5,12.41,770300
2022-07-11,23.45,23.65,22.9,22.9,12.1,1518800
2022-07-08,24.05,24.15,23.7,23.7,12.52,1115300
2022-07-07,23.85,24.2,23.8,24.0,12.68,1007500
2022-07-06,24.5,24.65,23.5,23.85,12.6,3078000
2022-07-05,24.45,24.95,24.45,24.75,13.07,2225700
2022-07-04,24.7,24.8,24.45,24.55,12.97,1048500
2022-07-01,23.9,24.5,23.45,24.5,12.94,2049800
2022-06-30,24.6,24.85,24.0,24.0,12.68,2399900
2022-06-29,23.6,24.7,23.6,24.4,12.89,1397100
2022-06-28,23.3,24.6,23.2,24.25,12.81,2159200
2022-06-27,23.1,23.45,23.0,23.35,12.33,1268100
2022-06-24,24.0,24.0,23.0,23.0,12.15,2243200
2022-06-23,23.6,23.7,23.25,23.5,12.41,997000
2022-06-22,23.6,24.1,23.6,23.6,12.47,1570400
2022-06-21,23.2,24.0,23.2,23.6,12.47,1663100
2022-06-20,24.6,24.6,23.4,23.75,12.55,1923600
2022-06-17,24.4,24.75,23.9,24.6,12.99,2041400
2022-06-16,24.6,25.5,24.4,24.95,13.18,2201600
2022-06-15,25.0,25.0,23.95,24.5,12.94,3231500
2022-06-14,24.1,25.3,24.1,24.9,13.15,2729000
2022-06-13,25.0,25.6,24.5,24.55,12.97,2229000
2022-06-10,25.8,26.4,25.5,25.9,13.68,3244500
2022-06-09,25.75,26.0,25.7,25.8,13.63,865000
2022-06-08,25.5,26.25,25.05,25.95,13.71,2656600
2022-06-07,25.3,25.55,24.8,25.3,13.36,1542300
2022-06-06,25.2,25.75,25.0,25.3,13.36,1590300
2022-06-03,25.9,26.0,25.2,25.4,13.42,1109800
2022-06-02,26.15,26.2,25.85,26.0,13.73,1996500
2022-06-01,26.1,26.45,25.6,26.15,13.81,2355800
2022-05-31,25.85,26.1,25.7,26.1,13.79,2242700
2022-05-30,26.1,26.1,25.7,25.85,13.66,1969700
2022-05-27,25.5,25.85,25.3,25.8,13.63,1672700
2022-05-26,25.3,25.8,25.3,25.55,13.5,1879100
2022-05-25,24.6,25.65,24.6,25.65,13.55,3348900
2022-05-24,24.1,24.6,23.85,24.6,12.99,2350200
2022-05-23,24.6,24.65,23.65,24.2,12.78,2385600
2022-05-20,24.3,24.7,24.0,24.35,12.86,2321500
2022-05-19,23.65,24.4,23.25,24.3,12.84,3109400
2022-05-18,24.0,24.35,23.6,24.0,12.68,2847700
2022-05-17,22.9,24.0,22.05,24.0,12.68,2515100
2022-05-16,22.9,22.95,22.0,22.5,11.89,2452800
2022-05-13,22.9,23.3,21.5,22.2,11.73,4888300
2022-05-12,24.0,24.05,22.8,22.95,12.12,2914500
2022-05-11,24.1,24.5,23.75,24.25,12.81,1473500
2022-05-10,22.6,24.2,22.4,24.05,12.7,3446700
2022-05-09,23.55,23.95,22.8,23.0,12.15,4028300
2022-05-06,24.3,24.8,24.0,24.05,12.7,2186300
2022-05-05,25.0,25.2,24.5,25.15,13.29,1473300
2022-05-04,25.25,25.3,24.8,24.8,13.1,2188600
2022-04-29,25.35,25.45,25.0,25.3,13.36,2248100
2022-04-28,25.0,25.45,25.0,25.2,13.31,2841700
2022-04-27,24.3,25.2,23.95,25.0,13.21,2477600
2022-04-26,23.0,24.6,22.7,24.5,12.94,4387900
2022-04-25,25.15,25.4,23.4,23.55,12.44,4043700
2022-04-22,25.15,25.7,24.7,25.15,13.29,3343400
2022-04-21,25.7,25.8,24.1,24.9,13.15,4749600
2022-04-20,25.9,26.2,25.7,25.75,13.6,3150300
2022-04-19,26.4,26.5,25.85,25.9,13.68,3081000
2022-04-18,26.3,26.7,25.6,26.0,13.73,3617400
2022-04-15,27.3,27.5,26.25,26.3,13.89,5895200
2022-04-14,28.0,28.1,27.3,27.3,14.42,3783800
2022-04-13,27.8,28.25,27.5,28.0,14.79,3384900
2022-04-12,28.25,28.3,27.6,27.8,14.69,3126000
2022-04-08,29.0,29.25,28.25,28.25,14.92,2462900
2022-04-07,29.15,29.5,28.9,28.9,15.27,6900400
